Matrix_10000_10000_50_50_125_75_uniform,42118,42752,43339,42474,42199
Matrix_10000_10000_50_50_125_50_uniform,77312,77088,78030,76397,74855
Matrix_10000_10000_50_50_125_40_uniform,93438,92369,93417,93930,95167
Matrix_10000_10000_50_50_125_20_uniform,133655,134661,137080,135314,133613
Matrix_10000_10000_50_50_125_30_uniform,114738,113702,115139,114518,114565
Matrix_10000_10000_50_50_125_10_uniform,144343,141572,138863,141746,140414
Matrix_10000_10000_50_50_250_20_uniform,276276,276961,276689,273736,272323
Matrix_10000_10000_50_50_250_40_uniform,188432,180721,180585,187557,188341
Matrix_10000_10000_50_50_250_10_uniform,282124,280772,278637,277333,278494
Matrix_10000_10000_50_50_375_0_uniform,61630,61678,62988,63396,64938
Matrix_10000_10000_50_50_250_99_uniform,3875,3909,3850,3901,3901
Matrix_10000_10000_50_50_250_75_uniform,81307,80809,81056,80653,79308
Matrix_10000_10000_50_50_375_20_uniform,412944,412435,417216,412147,410269
Matrix_10000_10000_50_50_250_50_uniform,146659,144850,147755,150198,154476
Matrix_10000_10000_50_50_250_30_uniform,234175,233244,235735,235821,235252
Matrix_10000_10000_50_50_250_0_uniform,41918,42395,42135,42785,43050
Matrix_10000_10000_50_50_500_50_uniform,292219,295143,298793,294904,290073
Matrix_10000_10000_50_50_500_20_uniform,548280,570325,559004,556819,550600
Matrix_10000_10000_50_50_500_10_uniform,557647,562573,568633,557621,569484
Matrix_10000_10000_50_50_500_0_uniform,81236,84336,82076,82992,81064
Matrix_10000_10000_50_50_375_40_uniform,280952,279359,282936,279996,278777
Matrix_10000_10000_50_50_500_99_uniform,7097,7011,7122,6957,7064
Matrix_10000_10000_50_50_375_99_uniform,5514,5594,5505,5508,5568
Matrix_10000_10000_50_50_375_75_uniform,119047,119889,120507,123126,119405
Matrix_10000_10000_50_50_375_50_uniform,221667,222444,220110,217771,221488
Matrix_10000_10000_50_50_375_30_uniform,349015,348879,357342,348724,346985
Matrix_10000_10000_50_50_375_10_uniform,432195,423516,418025,423130,415174
Matrix_10000_10000_50_50_500_75_uniform,159004,159196,159637,160662,159626
Matrix_10000_10000_50_50_500_40_uniform,373153,365912,365909,366306,368134
Matrix_10000_10000_50_50_500_30_uniform,468498,464120,462052,467200,464931
Matrix_10000_10000_50_50_25_75_uniform,9507,9477,9521,9570,9490
Matrix_10000_10000_50_50_25_20_uniform,26371,26944,26961,26628,26657
Matrix_10000_10000_50_50_25_40_uniform,19851,19840,20074,20256,20083
Matrix_10000_10000_50_50_25_99_uniform,1601,1189,1337,1263,1185
Matrix_10000_10000_50_50_25_50_uniform,16626,16705,16530,16621,16599
Matrix_10000_10000_50_50_25_30_uniform,23713,24472,24016,23987,23880
Matrix_10000_10000_50_50_25_0_uniform,5994,6104,6136,6134,6029
Matrix_10000_10000_50_50_25_10_uniform,27383,26147,26038,26185,25817
Matrix_10000_10000_50_50_125_99_uniform,2296,2314,2283,2320,2300
