Matrix_10000_10000_50_50_125_75_uniform,43905,45051,46454,44621,44496
Matrix_10000_10000_50_50_125_50_uniform,79079,78852,78600,79922,79001
Matrix_10000_10000_50_50_125_40_uniform,95368,94889,95859,97454,97544
Matrix_10000_10000_50_50_125_20_uniform,143138,139729,142118,141761,141217
Matrix_10000_10000_50_50_125_30_uniform,118698,118176,119149,120104,120712
Matrix_10000_10000_50_50_125_10_uniform,149042,152153,152012,151690,152945
Matrix_10000_10000_50_50_250_20_uniform,311941,301959,301249,311388,301804
Matrix_10000_10000_50_50_250_40_uniform,198441,197227,199032,197296,197883
Matrix_10000_10000_50_50_250_10_uniform,310737,310302,311930,306914,307401
Matrix_10000_10000_50_50_375_0_uniform,95356,98014,96230,94289,97403
Matrix_10000_10000_50_50_250_99_uniform,3798,3759,3779,3789,3794
Matrix_10000_10000_50_50_250_75_uniform,83434,82839,83746,83074,84723
Matrix_10000_10000_50_50_375_20_uniform,450886,448365,445480,456450,451974
Matrix_10000_10000_50_50_250_50_uniform,153332,154963,154221,157596,153340
Matrix_10000_10000_50_50_250_30_uniform,256525,245502,250190,249447,259830
Matrix_10000_10000_50_50_250_0_uniform,64859,63000,63481,63693,65139
Matrix_10000_10000_50_50_500_50_uniform,309553,312496,314483,308976,311725
Matrix_10000_10000_50_50_500_20_uniform,613941,615040,598433,614520,614954
Matrix_10000_10000_50_50_500_10_uniform,634110,651569,639300,623229,626743
Matrix_10000_10000_50_50_500_0_uniform,125499,124283,124731,127313,127004
Matrix_10000_10000_50_50_375_40_uniform,294697,298603,302432,294846,288406
Matrix_10000_10000_50_50_500_99_uniform,7163,7105,7064,6674,7294
Matrix_10000_10000_50_50_375_99_uniform,5195,5165,5155,5207,5055
Matrix_10000_10000_50_50_375_75_uniform,123334,123029,135710,124139,125301
Matrix_10000_10000_50_50_375_50_uniform,234703,234373,234046,239276,229118
Matrix_10000_10000_50_50_375_30_uniform,369165,376143,374652,373912,380777
Matrix_10000_10000_50_50_375_10_uniform,462100,472454,466451,465128,478771
Matrix_10000_10000_50_50_500_75_uniform,165516,162315,160836,172238,163673
Matrix_10000_10000_50_50_500_40_uniform,392126,401390,396773,387052,407513
Matrix_10000_10000_50_50_500_30_uniform,497588,496714,511285,494907,512560
Matrix_10000_10000_50_50_25_75_uniform,9547,9491,9353,9427,9512
Matrix_10000_10000_50_50_25_20_uniform,29511,29190,30595,29745,29422
Matrix_10000_10000_50_50_25_40_uniform,21556,21445,21546,21240,21785
Matrix_10000_10000_50_50_25_99_uniform,1577,1232,1309,1492,1261
Matrix_10000_10000_50_50_25_50_uniform,17323,17931,17446,17581,17462
Matrix_10000_10000_50_50_25_30_uniform,25410,25976,25640,26524,25405
Matrix_10000_10000_50_50_25_0_uniform,10044,9121,8956,8969,10003
Matrix_10000_10000_50_50_25_10_uniform,28813,29252,29031,28776,29015
Matrix_10000_10000_50_50_125_99_uniform,2238,2227,2234,2203,2189
Matrix_10000_10000_50_50_125_0_uniform,33576,33313,31529,32877,33211
Matrix_10000_10000_50_100_750_30_uniform,376139,376173,382813,376440,369840
Matrix_10000_10000_50_100_750_20_uniform,449320,457248,455436,446229,459325
Matrix_10000_10000_50_100_1000_99_uniform,7114,7135,6925,7245,7230
Matrix_10000_10000_50_100_500_20_uniform,303374,302000,296479,295677,306630
Matrix_10000_10000_50_100_500_10_uniform,316461,310827,313279,313259,312402
Matrix_10000_10000_50_100_1000_75_uniform,165291,163371,170579,165762,165001
Matrix_10000_10000_50_100_500_30_uniform,252270,251030,249828,251897,254021
Matrix_10000_10000_50_100_500_0_uniform,63207,63446,63830,63905,65074
Matrix_10000_10000_50_100_1000_50_uniform,303810,319630,306333,310651,315861
Matrix_10000_10000_50_100_1000_40_uniform,408549,396200,401053,393139,401489
Matrix_10000_10000_50_100_750_75_uniform,123702,124535,123179,128665,125346
Matrix_10000_10000_50_100_750_99_uniform,5194,5543,5471,5314,5341
Matrix_10000_10000_50_100_750_40_uniform,309788,291563,300292,297369,300129
Matrix_10000_10000_50_100_750_50_uniform,244157,232516,233917,231941,231247
Matrix_10000_10000_50_100_750_0_uniform,97814,97525,98848,95628,97089
Matrix_10000_10000_50_100_750_10_uniform,473185,482629,481025,477683,471348
Matrix_10000_10000_50_100_1000_30_uniform,506536,504027,494899,502466,494766
Matrix_10000_10000_50_100_1000_20_uniform,603526,616920,601793,598012,622169
Matrix_10000_10000_50_100_1000_0_uniform,125096,125523,125717,128227,124836
Matrix_10000_10000_50_100_1000_10_uniform,630189,636957,634743,627683,624532
Matrix_10000_10000_50_100_50_99_uniform,1043,1465,970,1519,1550
Matrix_10000_10000_50_100_50_50_uniform,18128,17795,18005,18567,17569
Matrix_10000_10000_50_100_50_30_uniform,26130,26921,25908,25989,26067
Matrix_10000_10000_50_100_50_0_uniform,9906,9116,10242,8561,9564
Matrix_10000_10000_50_100_50_10_uniform,30273,29593,30242,30501,30174
Matrix_10000_10000_50_100_50_75_uniform,9601,9735,9757,9627,9599
Matrix_10000_10000_50_100_50_40_uniform,21778,22091,21534,22442,21691
Matrix_10000_10000_50_100_50_20_uniform,29874,29562,30198,29984,29492
Matrix_10000_10000_50_100_250_99_uniform,2232,2201,2281,2316,2261
Matrix_10000_10000_50_100_250_40_uniform,101902,97817,98562,95701,97655
Matrix_10000_10000_50_100_250_20_uniform,141754,144686,144106,142997,143514
Matrix_10000_10000_50_100_250_75_uniform,46097,44036,45476,44482,44207
Matrix_10000_10000_50_100_250_50_uniform,81547,81345,80439,80654,78033
Matrix_10000_10000_50_100_500_75_uniform,84823,83127,85393,86403,83593
Matrix_10000_10000_50_100_250_30_uniform,120395,126090,120541,124082,120974
Matrix_10000_10000_50_100_250_0_uniform,32984,33422,32976,34196,32845
Matrix_10000_10000_50_100_500_50_uniform,164288,154407,154795,158143,152631
Matrix_10000_10000_50_100_500_40_uniform,193921,195518,199323,193387,194002
Matrix_10000_10000_50_100_250_10_uniform,150914,152506,150497,153900,159423
Matrix_10000_10000_50_100_500_99_uniform,3842,3711,3770,3731,3729
Matrix_10000_10000_100_50_750_20_uniform,444875,456574,449288,448433,441259
Matrix_10000_10000_100_50_1000_75_uniform,163550,162712,160428,163019,162063
Matrix_10000_10000_100_50_1000_99_uniform,7050,7189,7401,6836,7169
Matrix_10000_10000_100_50_750_40_uniform,292378,297039,291302,297548,296394
Matrix_10000_10000_100_50_1000_20_uniform,610348,603503,611611,610520,617756
Matrix_10000_10000_100_50_1000_10_uniform,635980,627577,622336,637391,621928
Matrix_10000_10000_100_50_1000_0_uniform,125295,125764,123524,126120,128086
Matrix_10000_10000_100_50_1000_50_uniform,320811,308424,308039,307426,308257
Matrix_10000_10000_100_50_1000_40_uniform,394837,403271,394855,394374,396872
Matrix_10000_10000_100_50_1000_30_uniform,503744,504730,506139,501656,513524
Matrix_10000_10000_100_50_50_99_uniform,1405,1500,1259,1452,1121
Matrix_10000_10000_100_50_50_50_uniform,17438,17453,17483,17535,17384
Matrix_10000_10000_100_50_50_30_uniform,26068,25636,25554,25924,26023
Matrix_10000_10000_100_50_50_75_uniform,9685,9375,9458,9480,9647
Matrix_10000_10000_100_50_50_0_uniform,10103,9265,9153,8865,9124
Matrix_10000_10000_100_50_50_40_uniform,21125,21049,21518,21464,21287
Matrix_10000_10000_100_50_50_20_uniform,29513,29195,29895,28705,30302
Matrix_10000_10000_100_50_50_10_uniform,29432,28857,29737,28903,28956
Matrix_10000_10000_100_50_250_75_uniform,45407,44639,45298,46119,44796
Matrix_10000_10000_100_50_250_20_uniform,143006,143850,146759,145273,142871
Matrix_10000_10000_100_50_250_99_uniform,2069,2081,2265,2180,2240
Matrix_10000_10000_100_50_250_40_uniform,100200,96881,98476,95376,100430
Matrix_10000_10000_100_50_500_75_uniform,82968,84354,82962,84503,84725
Matrix_10000_10000_100_50_250_50_uniform,79785,79842,78960,80405,82429
Matrix_10000_10000_100_50_250_30_uniform,120746,119796,119732,118916,119922
Matrix_10000_10000_100_50_250_0_uniform,32730,33320,33301,33364,32813
Matrix_10000_10000_100_50_250_10_uniform,151181,154307,151611,150993,152996
Matrix_10000_10000_100_50_500_40_uniform,200750,199905,198056,199227,196857
Matrix_10000_10000_100_50_500_30_uniform,249164,250131,249746,257778,252428
Matrix_10000_10000_100_50_500_20_uniform,302988,303932,305116,296219,301892
Matrix_10000_10000_100_50_750_99_uniform,5388,5155,5243,5286,5445
Matrix_10000_10000_100_50_750_50_uniform,233781,235922,232601,231430,235024
Matrix_10000_10000_100_50_750_30_uniform,372326,374085,375011,374080,381018
Matrix_10000_10000_100_50_750_10_uniform,465646,475424,464236,465334,465677
Matrix_10000_10000_100_50_500_99_uniform,3698,3705,3804,3860,3892
Matrix_10000_10000_100_50_500_50_uniform,152842,152598,158886,156876,159068
Matrix_10000_10000_100_50_500_10_uniform,311195,306180,314093,311136,305066
Matrix_10000_10000_100_50_500_0_uniform,64721,62908,65169,63528,63320
Matrix_10000_10000_100_50_750_75_uniform,124148,122414,124592,122759,122061
Matrix_10000_10000_100_50_750_0_uniform,96268,98746,97841,97007,96702
Matrix_10000_10000_100_100_500_30_uniform,122021,121578,119672,119868,123013
Matrix_10000_10000_100_100_500_75_uniform,46027,44700,44574,44996,45340
Matrix_10000_10000_100_100_500_50_uniform,79860,79798,81173,81369,78753
Matrix_10000_10000_100_100_500_40_uniform,95788,97344,98565,97558,98008
Matrix_10000_10000_100_100_500_20_uniform,143052,143751,147240,144277,143929
Matrix_10000_10000_100_100_500_10_uniform,154449,153323,152731,154510,155459
Matrix_10000_10000_100_100_1000_40_uniform,201196,202419,199261,201999,195105
Matrix_10000_10000_100_100_1500_99_uniform,5281,5214,5224,5211,5266
Matrix_10000_10000_100_100_1000_0_uniform,64257,63759,63832,63162,63351
Matrix_10000_10000_100_100_1000_20_uniform,304882,297301,302027,306713,300542
Matrix_10000_10000_100_100_1500_75_uniform,128456,126352,126007,125193,125565
Matrix_10000_10000_100_100_1000_99_uniform,3774,3829,3742,3843,3771
Matrix_10000_10000_100_100_2000_99_uniform,7078,7027,7033,7389,7085
Matrix_10000_10000_100_100_1000_75_uniform,84029,84294,85273,85959,85822
Matrix_10000_10000_100_100_1000_50_uniform,155221,154802,156677,156869,157748
Matrix_10000_10000_100_100_1000_30_uniform,249121,249712,257851,252597,252271
Matrix_10000_10000_100_100_1000_10_uniform,310685,311411,312982,315569,315860
Matrix_10000_10000_100_100_2000_75_uniform,165850,166178,165278,166988,165996
Matrix_10000_10000_100_100_1500_40_uniform,304437,295640,298005,303773,298865
Matrix_10000_10000_100_100_2000_50_uniform,312483,319812,317276,310503,310432
Matrix_10000_10000_100_100_2000_20_uniform,618862,614440,616225,620912,619524
Matrix_10000_10000_100_100_2000_0_uniform,126262,127668,123497,126930,124429
Matrix_10000_10000_100_100_2000_10_uniform,638650,643684,643362,635739,628710
Matrix_10000_10000_100_100_1500_50_uniform,237482,243576,241197,235238,230636
Matrix_10000_10000_100_100_1500_10_uniform,470785,475146,477611,472167,480161
Matrix_10000_10000_100_100_1500_30_uniform,381836,380806,375767,388985,388476
Matrix_10000_10000_100_100_1500_20_uniform,450686,459233,453894,455848,457671
Matrix_10000_10000_100_100_1500_0_uniform,97549,97830,97650,95875,97731
Matrix_10000_10000_100_100_2000_40_uniform,396764,393817,391374,395590,395693
Matrix_10000_10000_100_100_2000_30_uniform,495166,506211,515634,494821,511631
Matrix_10000_10000_100_100_100_99_uniform,1617,1451,1966,1453,1422
Matrix_10000_10000_100_100_100_75_uniform,9645,9560,9435,9722,9281
Matrix_10000_10000_100_100_100_40_uniform,21334,21377,21389,21548,21636
Matrix_10000_10000_100_100_100_30_uniform,26104,26017,25981,25693,25886
Matrix_10000_10000_100_100_100_10_uniform,30260,29905,30082,28989,29231
Matrix_10000_10000_100_100_100_50_uniform,17838,17704,17876,17903,18571
Matrix_10000_10000_100_100_100_0_uniform,10026,9260,9268,10036,9256
Matrix_10000_10000_100_100_100_20_uniform,29447,29541,30367,29229,29480
Matrix_10000_10000_100_100_500_99_uniform,2285,2236,2184,2207,2284
Matrix_10000_10000_100_100_500_0_uniform,33823,33037,34066,32637,33213
Matrix_10000_10000_50_50_375_50_nonuniform,260900,260990,260354,265890,261542
Matrix_10000_10000_50_50_375_99_nonuniform,6079,6034,6108,5968,6114
Matrix_10000_10000_50_50_375_10_nonuniform,530443,521150,534023,534725,536903
Matrix_10000_10000_50_50_250_30_nonuniform,289928,294569,289200,289340,291446
Matrix_10000_10000_50_50_250_20_nonuniform,350061,342224,352777,344518,343962
Matrix_10000_10000_50_50_250_10_nonuniform,356644,359729,365808,350584,353473
Matrix_10000_10000_50_50_250_0_nonuniform,72596,74700,74903,74302,75253
Matrix_10000_10000_50_50_375_40_nonuniform,345139,332542,337153,331458,332685
Matrix_10000_10000_50_50_375_0_nonuniform,104910,107583,107436,108509,109485
Matrix_10000_10000_50_50_375_75_nonuniform,140887,140635,142219,139750,138596
Matrix_10000_10000_50_50_375_30_nonuniform,422635,419627,421290,426745,424117
Matrix_10000_10000_50_50_375_20_nonuniform,519085,516204,517482,522557,516756
Matrix_10000_10000_50_50_500_20_nonuniform,684402,676422,680753,683081,678891
Matrix_10000_10000_50_50_500_99_nonuniform,8084,7929,8099,7900,7889
Matrix_10000_10000_50_50_500_0_nonuniform,138192,138877,142822,138010,139524
Matrix_10000_10000_50_50_500_75_nonuniform,179757,181474,178305,182623,180500
Matrix_10000_10000_50_50_500_40_nonuniform,428990,428578,427986,433563,435784
Matrix_10000_10000_50_50_500_10_nonuniform,696455,692429,695189,705654,693002
