Matrix_10000_10000_50_50_125_75_uniform,1484,1461,1457,1401,1449
Matrix_10000_10000_50_50_125_50_uniform,4147,4095,4453,4147,4089
Matrix_10000_10000_50_50_125_40_uniform,7334,7285,7305,7293,7309
Matrix_10000_10000_50_50_125_20_uniform,22446,22083,23164,22783,22620
Matrix_10000_10000_50_50_125_30_uniform,17154,17151,16998,16427,16351
Matrix_10000_10000_50_50_125_10_uniform,27240,24144,24998,26627,25177
Matrix_10000_10000_50_50_250_20_uniform,37032,36820,38005,38858,32728
Matrix_10000_10000_50_50_250_40_uniform,18162,18340,17893,9754,17871
Matrix_10000_10000_50_50_250_10_uniform,38955,38309,40742,40586,39284
Matrix_10000_10000_50_50_375_0_uniform,9855,9877,9911,9850,9845
Matrix_10000_10000_50_50_250_99_uniform,375,377,456,379,449
Matrix_10000_10000_50_50_250_75_uniform,2575,2582,2617,2580,2592
Matrix_10000_10000_50_50_375_20_uniform,50177,49602,49540,50522,50711
Matrix_10000_10000_50_50_250_50_uniform,10040,9965,9982,10039,9937
Matrix_10000_10000_50_50_250_30_uniform,30964,28287,27678,28675,26807
Matrix_10000_10000_50_50_250_0_uniform,6612,5674,6604,6666,5767
Matrix_10000_10000_50_50_500_50_uniform,24305,25395,25046,24603,26200
Matrix_10000_10000_50_50_500_20_uniform,59933,60708,60680,59366,61045
Matrix_10000_10000_50_50_500_10_uniform,59946,60304,61914,60784,63720
Matrix_10000_10000_50_50_500_0_uniform,12848,13043,12996,12556,12253
Matrix_10000_10000_50_50_375_40_uniform,29472,30020,28015,30527,29732
Matrix_10000_10000_50_50_500_99_uniform,528,523,530,527,527
Matrix_10000_10000_50_50_375_99_uniform,423,452,494,512,500
Matrix_10000_10000_50_50_375_75_uniform,4089,4130,4104,4050,4094
Matrix_10000_10000_50_50_375_50_uniform,14138,15096,14139,14508,14792
Matrix_10000_10000_50_50_375_30_uniform,39423,38170,39652,40808,39930
Matrix_10000_10000_50_50_375_10_uniform,48507,50329,49487,50603,51928
Matrix_10000_10000_50_50_500_75_uniform,5304,5319,5339,5260,5261
Matrix_10000_10000_50_50_500_40_uniform,35796,34063,34041,37048,33999
Matrix_10000_10000_50_50_500_30_uniform,47450,46509,47342,47597,48856
Matrix_10000_10000_50_50_25_75_uniform,409,404,373,403,368
Matrix_10000_10000_50_50_25_20_uniform,4017,3992,4031,4412,4001
Matrix_10000_10000_50_50_25_40_uniform,1444,1442,1449,1408,1437
Matrix_10000_10000_50_50_25_99_uniform,94,127,115,113,102
Matrix_10000_10000_50_50_25_50_uniform,860,839,863,880,828
Matrix_10000_10000_50_50_25_30_uniform,2611,2566,1514,2521,2534
Matrix_10000_10000_50_50_25_0_uniform,605,605,602,616,602
Matrix_10000_10000_50_50_25_10_uniform,4442,4426,4438,4436,4506
Matrix_10000_10000_50_50_125_99_uniform,307,291,246,366,243
Matrix_10000_10000_50_50_125_0_uniform,3264,3215,3238,3298,3248
Matrix_10000_10000_50_100_750_30_uniform,38453,39317,28481,39853,39618
