bcspwr06,69,95,94,94,60
bcsstk04,48,48,31,44,48
bibd_9_5,17,18,18,17,17
bibd_11_5,24,25,31,32,31
bibd_12_4,26,29,31,30,30
bibd_12_5,47,37,30,29,38
