Matrix_10000_10000_50_50_125_75_uniform,868,803,805,785,804
Matrix_10000_10000_50_50_125_50_uniform,2174,2137,2128,2137,2138
Matrix_10000_10000_50_50_125_40_uniform,3789,3849,3742,3793,3729
Matrix_10000_10000_50_50_125_20_uniform,13618,14050,13570,13873,13251
Matrix_10000_10000_50_50_125_30_uniform,9054,8987,9064,9045,8976
Matrix_10000_10000_50_50_125_10_uniform,19211,15800,15485,15462,15449
Matrix_10000_10000_50_50_250_20_uniform,24342,25737,23498,24612,25528
Matrix_10000_10000_50_50_250_40_uniform,9901,9861,9892,9741,9907
Matrix_10000_10000_50_50_250_10_uniform,25990,25638,26939,25666,27529
Matrix_10000_10000_50_50_375_0_uniform,5068,5411,5077,5078,5102
Matrix_10000_10000_50_50_250_99_uniform,319,315,298,278,284
Matrix_10000_10000_50_50_250_75_uniform,1372,1319,1354,1355,1387
Matrix_10000_10000_50_50_375_20_uniform,30555,31660,31788,31338,33165
Matrix_10000_10000_50_50_250_50_uniform,5187,5224,7682,5180,5176
Matrix_10000_10000_50_50_250_30_uniform,18650,15963,19728,19510,18669
Matrix_10000_10000_50_50_250_0_uniform,3427,3485,3471,3466,3444
Matrix_10000_10000_50_50_500_50_uniform,14765,15334,14556,15408,15315
Matrix_10000_10000_50_50_500_20_uniform,38882,36937,39073,38757,38888
Matrix_10000_10000_50_50_500_10_uniform,37695,37498,40684,38900,40107
Matrix_10000_10000_50_50_500_0_uniform,6655,6649,6663,6715,6746
Matrix_10000_10000_50_50_375_40_uniform,18549,18990,18964,19066,17891
Matrix_10000_10000_50_50_500_99_uniform,375,314,307,339,320
Matrix_10000_10000_50_50_375_99_uniform,314,323,295,268,308
Matrix_10000_10000_50_50_375_75_uniform,2156,2210,2183,2178,2220
Matrix_10000_10000_50_50_375_50_uniform,9659,7716,7821,7789,7787
Matrix_10000_10000_50_50_375_30_uniform,26661,26035,26291,25532,26658
Matrix_10000_10000_50_50_375_10_uniform,31339,34512,32428,32799,35149
Matrix_10000_10000_50_50_500_75_uniform,2797,2799,2802,2793,2797
Matrix_10000_10000_50_50_500_40_uniform,23395,21433,22051,21528,21387
Matrix_10000_10000_50_50_500_30_uniform,31506,31686,32355,30138,30350
Matrix_10000_10000_50_50_25_75_uniform,256,291,265,291,293
Matrix_10000_10000_50_50_25_20_uniform,2168,2082,2164,2133,2159
Matrix_10000_10000_50_50_25_40_uniform,996,787,808,787,790
Matrix_10000_10000_50_50_25_99_uniform,71,81,74,71,73
Matrix_10000_10000_50_50_25_50_uniform,503,493,513,483,516
Matrix_10000_10000_50_50_25_30_uniform,1366,1401,1362,1402,1303
Matrix_10000_10000_50_50_25_0_uniform,392,368,446,401,410
Matrix_10000_10000_50_50_25_10_uniform,2366,2405,2375,2298,2359
Matrix_10000_10000_50_50_125_99_uniform,200,185,254,220,167
Matrix_10000_10000_50_50_125_0_uniform,1758,1774,1780,1822,1799
Matrix_10000_10000_50_100_750_30_uniform,26774,24412,25642,24428,23562
Matrix_10000_10000_50_100_750_20_uniform,32750,31926,33309,30410,30274
Matrix_10000_10000_50_100_1000_99_uniform,284,277,316,378,303
Matrix_10000_10000_50_100_500_20_uniform,24242,25538,22762,24147,25915
Matrix_10000_10000_50_100_500_10_uniform,25516,26858,27282,27621,25646
Matrix_10000_10000_50_100_1000_75_uniform,2834,2778,2716,2816,2797
Matrix_10000_10000_50_100_500_30_uniform,18732,16816,18702,16665,19948
Matrix_10000_10000_50_100_500_0_uniform,3496,3526,3529,3403,3498
Matrix_10000_10000_50_100_1000_50_uniform,15705,15978,15963,15335,19361
Matrix_10000_10000_50_100_1000_40_uniform,22971,22880,21751,21620,22087
Matrix_10000_10000_50_100_750_75_uniform,2214,2150,2129,2179,2202
Matrix_10000_10000_50_100_750_99_uniform,304,308,271,314,318
Matrix_10000_10000_50_100_750_40_uniform,16888,18131,16988,17830,17528
Matrix_10000_10000_50_100_750_50_uniform,7745,7680,7697,7627,7674
Matrix_10000_10000_50_100_750_0_uniform,5198,5135,5144,5124,5141
Matrix_10000_10000_50_100_750_10_uniform,33667,34995,31822,35292,33677
Matrix_10000_10000_50_100_1000_30_uniform,31365,29821,31508,31822,30920
Matrix_10000_10000_50_100_1000_20_uniform,38779,40236,39528,37359,37132
Matrix_10000_10000_50_100_1000_0_uniform,6681,6763,6752,6736,6694
Matrix_10000_10000_50_100_1000_10_uniform,38406,39157,40832,39321,40407
Matrix_10000_10000_50_100_50_99_uniform,81,83,78,87,85
Matrix_10000_10000_50_100_50_50_uniform,495,571,543,531,548
Matrix_10000_10000_50_100_50_30_uniform,1266,1324,1311,1328,1321
Matrix_10000_10000_50_100_50_0_uniform,387,345,390,414,393
Matrix_10000_10000_50_100_50_10_uniform,2350,2365,2358,2370,2407
Matrix_10000_10000_50_100_50_75_uniform,323,306,311,329,324
Matrix_10000_10000_50_100_50_40_uniform,849,834,807,806,836
Matrix_10000_10000_50_100_50_20_uniform,2071,2096,2085,2097,2032
Matrix_10000_10000_50_100_250_99_uniform,244,248,178,232,214
Matrix_10000_10000_50_100_250_40_uniform,3765,3727,3717,3745,3744
Matrix_10000_10000_50_100_250_20_uniform,13339,13470,13554,13754,13553
Matrix_10000_10000_50_100_250_75_uniform,837,833,841,804,808
Matrix_10000_10000_50_100_250_50_uniform,2106,2115,2116,2135,2118
Matrix_10000_10000_50_100_500_75_uniform,1423,1494,1389,1409,1380
Matrix_10000_10000_50_100_250_30_uniform,9081,9017,9040,9040,9079
Matrix_10000_10000_50_100_250_0_uniform,1867,1831,1896,1911,1915
Matrix_10000_10000_50_100_500_50_uniform,5203,5149,5077,5136,5192
Matrix_10000_10000_50_100_500_40_uniform,9882,9954,9860,9682,9771
Matrix_10000_10000_50_100_250_10_uniform,18021,15983,15980,15977,15972
Matrix_10000_10000_50_100_500_99_uniform,285,257,272,243,260
Matrix_10000_10000_100_50_750_20_uniform,32547,33167,32938,30963,30385
Matrix_10000_10000_100_50_1000_75_uniform,2769,2807,2835,2790,2830
Matrix_10000_10000_100_50_1000_99_uniform,294,346,343,301,333
Matrix_10000_10000_100_50_750_40_uniform,17520,16812,17556,17059,18621
Matrix_10000_10000_100_50_1000_20_uniform,39032,36579,38267,37063,37778
Matrix_10000_10000_100_50_1000_10_uniform,40585,39024,38059,40417,41840
Matrix_10000_10000_100_50_1000_0_uniform,6736,7586,6776,6786,6799
Matrix_10000_10000_100_50_1000_50_uniform,15398,15472,14489,14986,14494
Matrix_10000_10000_100_50_1000_40_uniform,22586,21705,23150,22765,23063
Matrix_10000_10000_100_50_1000_30_uniform,30513,31870,29058,29075,29667
Matrix_10000_10000_100_50_50_99_uniform,78,73,72,74,88
Matrix_10000_10000_100_50_50_50_uniform,523,532,443,540,496
Matrix_10000_10000_100_50_50_30_uniform,1369,1412,1316,1390,1349
Matrix_10000_10000_100_50_50_75_uniform,304,287,331,269,276
Matrix_10000_10000_100_50_50_0_uniform,399,352,383,373,369
Matrix_10000_10000_100_50_50_40_uniform,801,813,760,849,818
Matrix_10000_10000_100_50_50_20_uniform,2136,2112,2113,2162,2140
Matrix_10000_10000_100_50_50_10_uniform,2354,2349,2393,2307,2318
Matrix_10000_10000_100_50_250_75_uniform,853,796,772,836,822
Matrix_10000_10000_100_50_250_20_uniform,13911,14063,14000,13990,13868
Matrix_10000_10000_100_50_250_99_uniform,174,218,227,203,138
Matrix_10000_10000_100_50_250_40_uniform,3788,3733,3813,3760,3771
Matrix_10000_10000_100_50_500_75_uniform,1365,1317,1392,1423,1375
Matrix_10000_10000_100_50_250_50_uniform,2180,2158,2179,2121,2175
Matrix_10000_10000_100_50_250_30_uniform,8943,8945,8976,8981,8954
Matrix_10000_10000_100_50_250_0_uniform,1737,1763,1745,1770,1789
Matrix_10000_10000_100_50_250_10_uniform,15521,15775,15604,15404,16688
Matrix_10000_10000_100_50_500_40_uniform,9921,9968,9876,9928,9944
Matrix_10000_10000_100_50_500_30_uniform,15950,16586,18745,17042,16173
Matrix_10000_10000_100_50_500_20_uniform,23456,25583,23057,24598,23909
Matrix_10000_10000_100_50_750_99_uniform,316,311,304,328,293
Matrix_10000_10000_100_50_750_50_uniform,7839,7751,7822,7817,11553
Matrix_10000_10000_100_50_750_30_uniform,24919,27783,24744,22597,22268
Matrix_10000_10000_100_50_750_10_uniform,32947,34901,32809,33119,32739
Matrix_10000_10000_100_50_500_99_uniform,280,302,283,254,261
Matrix_10000_10000_100_50_500_50_uniform,5161,5145,7352,5112,5126
Matrix_10000_10000_100_50_500_10_uniform,24244,25889,26404,24695,26289
Matrix_10000_10000_100_50_500_0_uniform,3761,3596,3557,3552,3574
Matrix_10000_10000_100_50_750_75_uniform,3765,2167,2123,2160,2166
Matrix_10000_10000_100_50_750_0_uniform,5181,5159,5101,5187,5222
Matrix_10000_10000_100_100_500_30_uniform,9199,9563,8992,9034,8933
Matrix_10000_10000_100_100_500_75_uniform,861,803,905,1053,798
Matrix_10000_10000_100_100_500_50_uniform,2055,2113,2169,2154,2115
Matrix_10000_10000_100_100_500_40_uniform,3723,3971,3720,3749,3759
Matrix_10000_10000_100_100_500_20_uniform,12871,13255,13936,12966,13935
Matrix_10000_10000_100_100_500_10_uniform,18593,15979,15707,14922,15394
Matrix_10000_10000_100_100_1000_40_uniform,9871,9828,9877,10518,9914
Matrix_10000_10000_100_100_1500_99_uniform,297,315,316,298,296
Matrix_10000_10000_100_100_1000_0_uniform,3590,3605,3652,3561,3579
Matrix_10000_10000_100_100_1000_20_uniform,24985,25868,24387,25444,25696
Matrix_10000_10000_100_100_1500_75_uniform,2120,2160,2183,2138,3037
